Player,Career Span,Career Start,Career End,Matches Played,Innings Batted,Not Outs,Runs Scored,Highest Innings Score,Highest Innings Score Num,Batting Avg,Balls Faced,Batting Strike Rate,Hundreds Scored,Scores Of Fifty Or More,Ducks Scored,Country,Player Count,5000+ Runs Scored,40+ Batting Avg,90+ Batting Strike Rate
RAS Lakmal (2009-2018),2009-2018,2009,2018,81,44,19,205,26,26,8.20,367,55.85,0,0,9,Sri Lanka,1,0,0,0
ASA Perera (1998-2001),1998-2001,1998,2001,20,13,2,195,56*,56,17.72,257,75.87,0,1,1,Sri Lanka,1,0,0,0
FDM Karunaratne (2011-2015),2011-2015,2011,2015,17,13,1,190,60,60,15.83,276,68.84,0,1,2,Sri Lanka,1,0,0,0
BAW Mendis (2008-2015),2008-2015,2008,2015,87,42,19,188,21*,21,8.17,263,71.48,0,0,10,Sri Lanka,1,0,0,0
SI de Saram (1999-2001),1999-2001,1999,2001,15,13,2,183,38,38,16.63,270,67.77,0,0,0,Sri Lanka,1,0,0,0
B Warnapura (1975-1982),1975-1982,1975,1982,12,12,0,180,77,77,15.00,415,43.37,0,1,1,Sri Lanka,1,0,0,0
SKL de Silva (1997-1997),1997-1997,1997,1997,11,6,3,161,57,57,53.66,193,83.41,0,2,0,Sri Lanka,1,0,0,0
HMCM Bandara (2006-2010),2006-2010,2006,2010,31,17,4,160,31,31,12.30,224,71.42,0,0,3,Sri Lanka,1,0,0,0
K Weeraratne (2000-2008),2000-2008,2000,2008,15,9,1,160,41,41,20.00,177,90.39,0,0,0,Sri Lanka,1,0,0,0
AN Ranasinghe (1975-1982),1975-1982,1975,1982,9,8,1,153,51,51,21.85,147,104.08,0,1,2,Sri Lanka,1,0,0,0
MDK Perera (2007-2018),2007-2018,2007,2018,13,12,0,152,30,30,12.66,199,76.38,0,0,0,Sri Lanka,1,0,0,0
DK Liyanage (1992-2001),1992-2001,1992,2001,16,11,2,144,43,43,16.00,207,69.56,0,0,0,Sri Lanka,1,0,0,0
HMRKB Herath (2004-2015),2004-2015,2004,2015,71,30,15,140,17*,17,9.33,217,64.51,0,0,3,Sri Lanka,1,0,0,0
EAR de Silva (1986-1992),1986-1992,1986,1992,28,20,6,138,19*,19,9.85,241,57.26,0,0,2,Sri Lanka,1,0,0,0
APB Tennekoon (1975-1979),1975-1979,1975,1979,4,4,0,137,59,59,34.25,207,66.18,0,1,1,Sri Lanka,1,0,0,0
SRD Wettimuny (1975-1979),1975-1979,1975,1979,3,3,1,136,67,67,68.00,242,56.19,0,2,0,Sri Lanka,1,0,0,0
S Samarawickrama (2017-2018),2017-2018,2017,2018,6,6,0,132,54,54,22.00,151,87.41,0,1,2,Sri Lanka,1,0,0,0
KTGD Prasad (2006-2015),2006-2015,2006,2015,24,12,6,129,31*,31,21.50,146,88.35,0,0,1,Sri Lanka,1,0,0,0
CP Senanayake (1990-1991),1990-1991,1990,1991,7,7,0,126,27,27,18.00,211,59.71,0,0,1,Sri Lanka,1,0,0,0
ERNS Fernando (1983-1983),1983-1983,1983,1983,7,5,0,101,36,36,20.20,216,46.75,0,0,2,Sri Lanka,1,0,0,0
PC de Silva (2014-2017),2014-2017,2014,2017,7,7,1,94,44,44,15.66,112,83.92,0,0,0,Sri Lanka,1,0,0,0
PVD Chameera (2015-2019),2015-2019,2015,2019,23,14,7,93,19*,19,13.28,150,62.00,0,0,1,Sri Lanka,1,0,0,0
DP Samaraweera (1993-1994),1993-1994,1993,1994,5,4,0,91,49,49,22.75,169,53.84,0,0,0,Sri Lanka,1,0,0,0
PB Dassanayake (1993-1994),1993-1994,1993,1994,16,10,2,85,20*,20,10.62,142,59.85,0,0,0,Sri Lanka,1,0,0,0
VB John (1982-1987),1982-1987,1982,1987,45,19,10,84,15,15,9.33,152,55.26,0,0,3,Sri Lanka,1,0,0,0
LHD Dilhara (2005-2013),2005-2013,2005,2013,9,9,0,83,29,29,9.22,107,77.57,0,0,1,Sri Lanka,1,0,0,0
GSNFG Jayasuriya (2015-2018),2015-2018,2015,2018,9,7,1,83,31,31,13.83,151,54.96,0,0,2,Sri Lanka,1,0,0,0
MH Tissera (1975-1975),1975-1975,1975,1975,3,3,0,78,52,52,26.00,147,53.06,0,1,0,Sri Lanka,1,0,0,0
KDK Vithanage (2013-2014),2013-2014,2013,2014,6,6,1,75,27,27,15.00,90,83.33,0,0,0,Sri Lanka,1,0,0,0
DS Weerakkody (2017-2017),2017-2017,2017,2017,3,3,0,73,58,58,24.33,66,110.60,0,1,0,Sri Lanka,1,0,0,0
JDF Vandersay (2015-2017),2015-2017,2015,2017,11,7,1,71,25,25,11.83,166,42.77,0,0,1,Sri Lanka,1,0,0,0
Y Goonasekera (1983-1983),1983-1983,1983,1983,3,3,0,69,35,35,23.00,104,66.34,0,0,0,Sri Lanka,1,0,0,0
PWH de Silva (2017-2018),2017-2018,2017,2018,9,7,1,63,22,22,10.50,71,88.73,0,0,2,Sri Lanka,1,0,0,0
SD Anurasiri (1986-1994),1986-1994,1986,1994,45,18,12,62,11,11,10.33,143,43.35,0,0,2,Sri Lanka,1,0,0,0
SK Ranasinghe (1986-1986),1986-1986,1986,1986,4,3,0,55,41,41,18.33,81,67.90,0,0,1,Sri Lanka,1,0,0,0
RAP Nissanka (2001-2003),2001-2003,2001,2003,23,13,5,53,11,11,6.62,140,37.85,0,0,2,Sri Lanka,1,0,0,0
D Ranatunga (1990-1990),1990-1990,1990,1990,4,4,0,49,25,25,12.25,156,31.41,0,0,1,Sri Lanka,1,0,0,0
KEA Upashantha (1995-2001),1995-2001,1995,2001,12,8,1,49,15,15,7.00,86,56.97,0,0,0,Sri Lanka,1,0,0,0
MG Vandort (2006-2006),2006-2006,2006,2006,1,1,0,48,48,48,48.00,117,41.02,0,0,0,Sri Lanka,1,0,0,0
ER Fernando (1975-1975),1975-1975,1975,1975,3,3,0,47,22,22,15.66,66,71.21,0,0,0,Sri Lanka,1,0,0,0
KHRK Fernando (2002-2006),2002-2006,2002,2006,7,5,3,43,23*,23,21.50,72,59.72,0,0,0,Sri Lanka,1,0,0,0
KSC de Silva (1996-2000),1996-2000,1996,2000,38,19,13,39,13*,13,6.50,92,42.39,0,0,4,Sri Lanka,1,0,0,0
CKB Kulasekara (2011-2012),2011-2012,2011,2012,4,3,0,38,19,19,12.66,72,52.77,0,0,1,Sri Lanka,1,0,0,0
PW Gunaratne (2002-2003),2002-2003,2002,2003,23,8,3,36,15*,15,7.20,63,57.14,0,0,2,Sri Lanka,1,0,0,0
KR Pushpakumara (1994-1999),1994-1999,1994,1999,31,9,5,36,14*,14,9.00,52,69.23,0,0,2,Sri Lanka,1,0,0,0
SM Warnapura (2007-2008),2007-2008,2007,2008,3,3,0,35,30,30,11.66,76,46.05,0,0,1,Sri Lanka,1,0,0,0
RMS Eranga (2011-2016),2011-2016,2011,2016,19,11,8,34,12*,12,11.33,64,53.12,0,0,1,Sri Lanka,1,0,0,0
LWS Kaluperuma (1975-1982),1975-1982,1975,1982,4,3,3,33,14*,14,-,60,55.00,0,0,0,Sri Lanka,1,0,0,0
HM Goonatilleke (1982-1982),1982-1982,1982,1982,6,4,3,31,14*,14,31.00,58,53.44,0,0,0,Sri Lanka,1,0,0,0
MN Nawaz (1998-2002),1998-2002,1998,2002,3,3,1,31,15*,15,15.50,71,43.66,0,0,0,Sri Lanka,1,0,0,0
TCB Fernando (2001-2003),2001-2003,2001,2003,17,10,6,29,14*,14,7.25,59,49.15,0,0,1,Sri Lanka,1,0,0,0
ARM Opatha (1975-1979),1975-1979,1975,1979,5,3,0,29,18,18,9.66,55,52.72,0,0,1,Sri Lanka,1,0,0,0
PADLR Sandakan (2016-2019),2016-2019,2016,2019,19,10,4,28,6,6,4.66,77,36.36,0,0,1,Sri Lanka,1,0,0,0
N Pradeep (2012-2019),2012-2019,2012,2019,34,15,10,27,7,7,5.40,63,42.85,0,0,2,Sri Lanka,1,0,0,0
MVT Fernando (2017-2017),2017-2017,2017,2017,6,6,4,27,7*,7,13.50,44,61.36,0,0,1,Sri Lanka,1,0,0,0
HAPW Jayawardene (2003-2007),2003-2007,2003,2007,6,5,0,27,20,20,5.40,44,61.36,0,0,1,Sri Lanka,1,0,0,0
S Jeganathan (1983-1988),1983-1988,1983,1988,5,4,1,25,20*,20,8.33,39,64.10,0,0,0,Sri Lanka,1,0,0,0
SP Pasqual (1979-1979),1979-1979,1979,1979,2,2,1,24,23*,23,24.00,28,85.71,0,0,0,Sri Lanka,1,0,0,0
UNK Fernando (1994-1994),1994-1994,1994,1994,2,2,2,22,20*,20,-,25,88.00,0,0,0,Sri Lanka,1,0,0,0
MAWR Madurasinghe (1988-1992),1988-1992,1988,1992,12,6,4,21,8*,8,10.50,62,33.87,0,0,0,Sri Lanka,1,0,0,0
KIW Wijegunawardene (1988-1992),1988-1992,1988,1992,26,12,5,20,8*,8,2.85,55,36.36,0,0,4,Sri Lanka,1,0,0,0
HSM Pieris (1975-1975),1975-1975,1975,1975,3,3,1,19,16,16,9.50,59,32.20,0,0,0,Sri Lanka,1,0,0,0
RGCE Wijesuriya (1982-1985),1982-1985,1982,1985,8,3,2,18,12*,12,18.00,48,37.50,0,0,1,Sri Lanka,1,0,0,0
IS Gallage (1999-2001),1999-2001,1999,2001,3,2,1,17,14,14,17.00,27,62.96,0,0,0,Sri Lanka,1,0,0,0
RSA Jayasekera (1982-1982),1982-1982,1982,1982,2,1,0,17,17,17,17.00,42,40.47,0,0,0,Sri Lanka,1,0,0,0
CBRLS Kumara (2017-2018),2017-2018,2017,2018,8,5,3,16,7*,7,8.00,37,43.24,0,0,0,Sri Lanka,1,0,0,0
KN Amalean (1986-1988),1986-1988,1986,1988,8,3,1,15,9,9,7.50,26,57.69,0,0,0,Sri Lanka,1,0,0,0
EMDY Munaweera (2017-2017),2017-2017,2017,2017,2,2,0,15,11,11,7.50,29,51.72,0,0,0,Sri Lanka,1,0,0,0
LD Madushanka (2017-2017),2017-2017,2017,2017,4,4,1,14,7,7,4.66,26,53.84,0,0,1,Sri Lanka,1,0,0,0
AMN Munasinghe (1994-1996),1994-1996,1994,1996,5,4,1,13,8,8,4.33,52,25.00,0,0,1,Sri Lanka,1,0,0,0
AM de Silva (1986-1993),1986-1993,1986,1993,4,2,0,12,8,8,6.00,24,50.00,0,0,0,Sri Lanka,1,0,0,0
NGRP Jayasuriya (2018-2018),2018-2018,2018,2018,2,2,1,11,11*,11,11.00,13,84.61,0,0,1,Sri Lanka,1,0,0,0
SMS Kaluperuma (1988-1988),1988-1988,1988,1988,2,2,0,11,7,7,5.50,41,26.82,0,0,0,Sri Lanka,1,0,0,0
PM Pushpakumara (2017-2017),2017-2017,2017,2017,2,2,0,11,8,8,5.50,26,42.30,0,0,0,Sri Lanka,1,0,0,0
MA Aponso (2016-2018),2016-2018,2016,2018,9,7,4,10,4,4,3.33,45,22.22,0,0,1,Sri Lanka,1,0,0,0
DLS de Silva (1979-1979),1979-1979,1979,1979,2,1,0,10,10,10,10.00,35,28.57,0,0,0,Sri Lanka,1,0,0,0
GN de Silva (1983-1985),1983-1985,1983,1985,4,2,1,9,7,7,9.00,18,50.00,0,0,0,Sri Lanka,1,0,0,0
GRA de Silva (1975-1982),1975-1982,1975,1982,6,4,2,9,6*,6,4.50,33,27.27,0,0,1,Sri Lanka,1,0,0,0
TL Fernando (1989-1989),1989-1989,1989,1989,1,1,0,8,8,8,8.00,6,133.33,0,0,0,Sri Lanka,1,0,0,0
JC Gamage (1995-1995),1995-1995,1995,1995,4,2,2,8,7*,7,-,9,88.88,0,0,0,Sri Lanka,1,0,0,0
AK Perera (2013-2016),2013-2016,2013,2016,4,2,0,8,7,7,4.00,21,38.09,0,0,0,Sri Lanka,1,0,0,0
PDRL Perera (1999-2007),1999-2007,1999,2007,19,7,2,8,4*,4,1.60,18,44.44,0,0,4,Sri Lanka,1,0,0,0
DM Vonhagt (1985-1985),1985-1985,1985,1985,1,1,0,8,8,8,8.00,17,47.05,0,0,0,Sri Lanka,1,0,0,0
WCA Ganegama (2001-2006),2001-2006,2001,2006,4,2,0,7,7,7,3.50,9,77.77,0,0,1,Sri Lanka,1,0,0,0
MKGCP Lakshitha (2002-2003),2002-2003,2002,2003,7,2,1,7,4,4,7.00,12,58.33,0,0,0,Sri Lanka,1,0,0,0
DSK Madushanka (2018-2018),2018-2018,2018,2018,1,1,0,7,7,7,7.00,6,116.66,0,0,0,Sri Lanka,1,0,0,0
M Pushpakumara (2009-2010),2009-2010,2009,2010,3,1,1,7,7*,7,-,19,36.84,0,0,0,Sri Lanka,1,0,0,0
MKDI Amerasinghe (2007-2008),2007-2008,2007,2008,8,4,4,6,5*,5,-,9,66.66,0,0,0,Sri Lanka,1,0,0,0
PLS Gamage (2014-2017),2014-2017,2014,2017,9,5,3,4,3,3,2.00,27,14.81,0,0,0,Sri Lanka,1,0,0,0
UWMBCA Welegedara (2009-2010),2009-2010,2009,2010,10,3,2,4,2*,2,4.00,9,44.44,0,0,0,Sri Lanka,1,0,0,0
RPAH Wickramaratne (1993-1993),1993-1993,1993,1993,3,2,0,4,3,3,2.00,6,66.66,0,0,0,Sri Lanka,1,0,0,0
JWHD Boteju (1999-1999),1999-1999,1999,1999,2,2,1,3,2,2,3.00,11,27.27,0,0,0,Sri Lanka,1,0,0,0
D Gamage (2003-2003),2003-2003,2003,2003,3,2,1,3,2*,2,3.00,10,30.00,0,0,0,Sri Lanka,1,0,0,0
PD Heyn (1975-1975),1975-1975,1975,1975,2,2,0,3,2,2,1.50,20,15.00,0,0,0,Sri Lanka,1,0,0,0
MC Mendis (1995-1995),1995-1995,1995,1995,1,1,1,3,3*,3,-,2,150.00,0,0,0,Sri Lanka,1,0,0,0
AAW Gunawardena (1994-1994),1994-1994,1994,1994,1,1,0,2,2,2,2.00,10,20.00,0,0,0,Sri Lanka,1,0,0,0
AP Weerakkody (1994-1994),1994-1994,1994,1994,1,1,0,2,2,2,2.00,4,50.00,0,0,0,Sri Lanka,1,0,0,0
MD Wettimuny (1983-1983),1983-1983,1983,1983,1,1,0,2,2,2,2.00,11,18.18,0,0,0,Sri Lanka,1,0,0,0
AGD Wickremasinghe (1992-1993),1992-1993,1992,1993,4,1,0,2,2,2,2.00,10,20.00,0,0,0,Sri Lanka,1,0,0,0
KMC Bandara (2016-2016),2016-2016,2016,2016,1,1,1,1,1*,1,-,3,33.33,0,0,0,Sri Lanka,1,0,0,0
CI Dunusinghe (1995-1995),1995-1995,1995,1995,1,1,0,1,1,1,1.00,1,100.00,0,0,0,Sri Lanka,1,0,0,0
SA Jayasinghe (1979-1979),1979-1979,1979,1979,2,1,0,1,1,1,1.00,3,33.33,0,0,0,Sri Lanka,1,0,0,0
KJ Silva (1995-1995),1995-1995,1995,1995,1,1,1,1,1*,1,-,1,100.00,0,0,0,Sri Lanka,1,0,0,0
KPJ Warnaweera (1990-1993),1990-1993,1990,1993,6,3,3,1,1*,1,-,11,9.09,0,0,0,Sri Lanka,1,0,0,0
MRCN Bandaratilleke (1998-1998),1998-1998,1998,1998,3,1,0,0,0,0,0.00,2,0.00,0,0,1,Sri Lanka,1,0,0,0
WIA Fernando (2016-2016),2016-2016,2016,2016,1,1,0,0,0,0,0.00,2,0.00,0,0,1,Sri Lanka,1,0,0,0
PHT Kaushal (2015-2015),2015-2015,2015,2015,1,1,0,0,0,0,0.00,1,0.00,0,0,1,Sri Lanka,1,0,0,0
N Ranatunga (1993-1993),1993-1993,1993,1993,2,1,0,0,0,0,0.00,3,0.00,0,0,1,Sri Lanka,1,0,0,0
FS Ahangama (1985-1985),1985-1985,1985,1985,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
AM Fernando (2017-2017),2017-2017,2017,2017,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
KADM Fernando (2003-2003),2003-2003,2003,2003,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
FRMD Gunatilleke (1979-1979),1979-1979,1979,1979,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
PS Jayaprakashdaran (2005-2005),2005-2005,2005,2005,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
KG Perera (1986-1986),1986-1986,1986,1986,1,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
CAK Rajitha (2018-2018),2018-2018,2018,2018,3,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
NLK Ratnayake (1989-1990),1989-1990,1989,1990,2,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
I Udana (2012-2012),2012-2012,2012,2012,2,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
S Weerakoon (2012-2012),2012-2012,2012,2012,2,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka,1,0,0,0
A Flower (1992-2003),1992-2003,1992,2003,213,208,16,6786,145,145,35.34,9097,74.59,4,55,13,Zimbabwe,1,1,0,0
GW Flower (1992-2010),1992-2010,1992,2010,221,214,18,6571,142*,142,33.52,9723,67.58,6,40,18,Zimbabwe,1,1,0,0
BRM Taylor (2004-2018),2004-2018,2004,2018,188,187,15,6156,145*,145,35.79,8085,76.14,10,36,14,Zimbabwe,1,1,0,0
H Masakadza (2001-2018),2001-2018,2001,2018,204,203,4,5604,178*,178,28.16,7618,73.56,5,34,15,Zimbabwe,1,1,0,0
ADR Campbell (1992-2003),1992-2003,1992,2003,188,184,14,5185,131*,131,30.50,7834,66.18,7,30,11,Zimbabwe,1,1,0,0
E Chigumbura (2004-2018),2004-2018,2004,2018,210,195,26,4289,117,117,25.37,5376,79.78,2,19,17,Zimbabwe,1,0,0,0
SC Williams (2005-2018),2005-2018,2005,2018,122,118,16,3395,129*,129,33.28,4179,81.23,2,29,7,Zimbabwe,1,0,0,0
T Taibu (2001-2012),2001-2012,2001,2012,149,136,21,3383,107*,107,29.41,4988,67.82,2,22,16,Zimbabwe,1,0,0,0
V Sibanda (2003-2016),2003-2016,2003,2016,125,124,4,2914,116,116,24.28,4614,63.15,2,21,14,Zimbabwe,1,0,0,0
HH Streak (1993-2005),1993-2005,1993,2005,187,157,55,2901,79*,79,28.44,3941,73.61,0,13,6,Zimbabwe,1,0,0,0
SV Carlisle (1995-2005),1995-2005,1995,2005,111,107,8,2740,121*,121,27.67,4325,63.35,3,9,11,Zimbabwe,1,0,0,0
GJ Whittall (1993-2003),1993-2003,1993,2003,147,142,22,2705,83,83,22.54,4011,67.43,0,11,12,Zimbabwe,1,0,0,0
Sikandar Raza (2013-2018),2013-2018,2013,2018,88,85,13,2477,141,141,34.40,3060,80.94,3,13,1,Zimbabwe,1,0,0,0
CJ Chibhabha (2005-2018),2005-2018,2005,2018,103,103,2,2389,99,99,23.65,3784,63.13,0,16,7,Zimbabwe,1,0,0,0
S Matsikenyeri (2002-2015),2002-2015,2002,2015,113,110,9,2224,90,90,22.01,3072,72.39,0,13,8,Zimbabwe,1,0,0,0
CR Ervine (2010-2018),2010-2018,2010,2018,84,81,11,2176,130*,130,31.08,2943,73.93,2,12,7,Zimbabwe,1,0,0,0
MW Goodwin (1998-2000),1998-2000,1998,2000,71,70,3,1818,112*,112,27.13,2654,68.50,2,8,1,Zimbabwe,1,0,0,0
CB Wishart (1996-2005),1996-2005,1996,2005,90,82,8,1719,172*,172,23.22,2436,70.56,2,5,8,Zimbabwe,1,0,0,0
NC Johnson (1998-2000),1998-2000,1998,2000,48,48,2,1679,132*,132,36.50,2389,70.28,4,11,2,Zimbabwe,1,0,0,0
DL Houghton (1983-1997),1983-1997,1983,1997,63,60,2,1530,142,142,26.37,2155,70.99,1,12,5,Zimbabwe,1,0,0,0
DD Ebrahim (2001-2005),2001-2005,2001,2005,82,76,6,1443,121,121,20.61,2540,56.81,1,4,8,Zimbabwe,1,0,0,0
P Utseya (2004-2015),2004-2015,2004,2015,164,132,48,1406,68*,68,16.73,2410,58.34,0,4,16,Zimbabwe,1,0,0,0
MN Waller (2009-2018),2009-2018,2009,2018,79,72,6,1259,99*,99,19.07,1639,76.81,0,5,10,Zimbabwe,1,0,0,0
PA Strang (1994-2001),1994-2001,1994,2001,95,73,24,1090,47,47,22.24,1651,66.02,0,0,5,Zimbabwe,1,0,0,0
MA Vermeulen (2000-2009),2000-2009,2000,2009,43,43,4,868,92,92,22.25,1227,70.74,0,6,4,Zimbabwe,1,0,0,0
SF Mire (2014-2018),2014-2018,2014,2018,40,40,0,840,112,112,21.00,1015,82.75,1,3,4,Zimbabwe,1,0,0,0
CK Coventry (2003-2015),2003-2015,2003,2015,39,35,1,831,194*,194,24.44,937,88.68,1,3,5,Zimbabwe,1,0,0,0
AC Waller (1987-1997),1987-1997,1987,1997,39,38,3,818,83*,83,23.37,1172,69.79,0,4,4,Zimbabwe,1,0,0,0
CN Evans (1992-2002),1992-2002,1992,2002,53,47,5,764,96*,96,18.19,1006,75.94,0,2,3,Zimbabwe,1,0,0,0
AG Cremer (2009-2018),2009-2018,2009,2018,96,71,20,744,58,58,14.58,1196,62.20,0,1,7,Zimbabwe,1,0,0,0
SM Ervine (2001-2004),2001-2004,2001,2004,42,34,7,698,100,100,25.85,816,85.53,1,2,5,Zimbabwe,1,0,0,0
PJ Moor (2014-2018),2014-2018,2014,2018,42,39,3,698,52,52,19.38,1089,64.09,0,3,2,Zimbabwe,1,0,0,0
DA Marillier (2000-2003),2000-2003,2000,2003,48,41,4,672,100,100,18.16,949,70.81,1,3,4,Zimbabwe,1,0,0,0
AM Blignaut (1999-2010),1999-2010,1999,2010,54,41,8,626,63*,63,18.96,589,106.28,0,5,3,Zimbabwe,1,0,0,1
GJ Rennie (1996-2003),1996-2003,1996,2003,40,37,6,617,76,76,19.90,928,66.48,0,2,5,Zimbabwe,1,0,0,0
R Mutumbami (2014-2016),2014-2016,2014,2016,31,29,2,552,74,74,20.44,777,71.04,0,3,3,Zimbabwe,1,0,0,0
TJ Friend (2000-2004),2000-2004,2000,2004,51,39,5,548,91,91,16.11,724,75.69,0,3,5,Zimbabwe,1,0,0,0
T Duffin (2006-2007),2006-2007,2006,2007,23,23,0,546,88,88,23.73,993,54.98,0,3,1,Zimbabwe,1,0,0,0
KM Dabengwa (2005-2010),2005-2010,2005,2010,37,34,7,514,45,45,19.03,851,60.39,0,0,4,Zimbabwe,1,0,0,0
DP Viljoen (1997-2001),1997-2001,1997,2001,53,43,7,512,63*,63,14.22,827,61.91,0,2,5,Zimbabwe,1,0,0,0
BG Rogers (2002-2005),2002-2005,2002,2005,15,15,0,478,84,84,31.86,689,69.37,0,5,2,Zimbabwe,1,0,0,0
RW Chakabva (2008-2015),2008-2015,2008,2015,34,31,1,454,45,45,15.13,813,55.84,0,0,2,Zimbabwe,1,0,0,0
AH Omarshah (1983-1996),1983-1996,1983,1996,28,28,2,437,60*,60,16.80,860,50.81,0,1,4,Zimbabwe,1,0,0,0
GB Brent (1996-2008),1996-2008,1996,2008,70,54,20,408,59*,59,12.00,698,58.45,0,1,3,Zimbabwe,1,0,0,0
RW Price (2002-2012),2002-2012,2002,2012,102,59,17,406,46,46,9.66,701,57.91,0,0,10,Zimbabwe,1,0,0,0
EA Brandes (1987-1999),1987-1999,1987,1999,59,41,10,404,55,55,13.03,448,90.17,0,2,3,Zimbabwe,1,0,0,0
F Mutizwa (2009-2011),2009-2011,2009,2011,17,15,2,403,79,79,31.00,502,80.27,0,4,2,Zimbabwe,1,0,0,0
MH Dekker (1992-1996),1992-1996,1992,1996,23,22,2,379,79,79,18.95,798,47.49,0,2,0,Zimbabwe,1,0,0,0
ML Nkala (1998-2006),1998-2006,1998,2006,50,35,5,324,47,47,10.80,526,61.59,0,0,5,Zimbabwe,1,0,0,0
HP Rinke (2006-2006),2006-2006,2006,2006,18,18,0,317,72,72,17.61,378,83.86,0,3,2,Zimbabwe,1,0,0,0
TK Musakanda (2016-2018),2016-2018,2016,2018,15,15,1,304,60,60,21.71,382,79.58,0,1,1,Zimbabwe,1,0,0,0
AJ Pycroft (1983-1992),1983-1992,1983,1992,20,19,2,295,61,61,17.35,560,52.67,0,2,2,Zimbabwe,1,0,0,0
KM Curran (1983-1987),1983-1987,1983,1987,11,11,0,287,73,73,26.09,430,66.74,0,2,1,Zimbabwe,1,0,0,0
IP Butchart (1983-1995),1983-1995,1983,1995,20,16,2,252,54,54,18.00,395,63.79,0,1,2,Zimbabwe,1,0,0,0
T Panyangara (2004-2016),2004-2016,2004,2016,65,49,13,239,33,33,6.63,463,51.61,0,0,9,Zimbabwe,1,0,0,0
KJ Arnott (1987-1993),1987-1993,1987,1993,13,12,2,238,60,60,23.80,491,48.47,0,3,0,Zimbabwe,1,0,0,0
LM Jongwe (2014-2016),2014-2016,2014,2016,22,19,3,236,46,46,14.75,303,77.88,0,0,2,Zimbabwe,1,0,0,0
JA Rennie (1993-2000),1993-2000,1993,2000,44,27,12,201,27,27,13.40,391,51.40,0,0,6,Zimbabwe,1,0,0,0
DT Tiripano (2014-2018),2014-2018,2014,2018,24,18,5,199,44,44,15.30,344,57.84,0,0,1,Zimbabwe,1,0,0,0
GA Lamb (2010-2011),2010-2011,2010,2011,15,14,3,197,37,37,17.90,381,51.70,0,0,1,Zimbabwe,1,0,0,0
DAG Fletcher (1983-1983),1983-1983,1983,1983,6,6,2,191,71*,71,47.75,289,66.08,0,2,0,Zimbabwe,1,0,0,0
TN Madondo (1998-2001),1998-2001,1998,2001,13,13,1,191,71,71,15.91,331,57.70,0,1,2,Zimbabwe,1,0,0,0
T Mupariwa (2004-2016),2004-2016,2004,2016,40,32,10,185,33,33,8.40,325,56.92,0,0,9,Zimbabwe,1,0,0,0
SW Masakadza (2010-2014),2010-2014,2010,2014,16,11,3,170,45*,45,21.25,177,96.04,0,0,1,Zimbabwe,1,0,0,0
AR Whittall (1996-2000),1996-2000,1996,2000,63,35,13,168,29,29,7.63,310,54.19,0,0,6,Zimbabwe,1,0,0,0
TL Chatara (2013-2018),2013-2018,2013,2018,62,41,17,159,23,23,6.62,327,48.62,0,0,8,Zimbabwe,1,0,0,0
T Maruma (2007-2016),2007-2016,2007,2016,17,16,0,157,32,32,9.81,306,51.30,0,0,1,Zimbabwe,1,0,0,0
C Zhuwao (2008-2018),2008-2018,2008,2018,9,9,0,154,45,45,17.11,132,116.66,0,0,3,Zimbabwe,1,0,0,0
KM Jarvis (2009-2018),2009-2018,2009,2018,40,28,7,153,37,37,7.28,264,57.95,0,0,4,Zimbabwe,1,0,0,0
GM Strydom (2006-2006),2006-2006,2006,2006,12,10,0,147,58,58,14.70,225,65.33,0,1,2,Zimbabwe,1,0,0,0
RP Burl (2017-2018),2017-2018,2017,2018,13,11,2,139,30*,30,15.44,224,62.05,0,0,1,Zimbabwe,1,0,0,0
TS Chisoro (2015-2018),2015-2018,2015,2018,18,15,6,134,42*,42,14.88,218,61.46,0,0,2,Zimbabwe,1,0,0,0
BB Chari (2015-2018),2015-2018,2015,2018,10,10,0,131,39,39,13.10,305,42.95,0,0,0,Zimbabwe,1,0,0,0
DT Hondo (2001-2005),2001-2005,2001,2005,56,29,12,127,17,17,7.47,249,51.00,0,0,4,Zimbabwe,1,0,0,0
A Maregwede (2003-2005),2003-2005,2003,2005,11,11,1,124,37,37,12.40,218,56.88,0,0,1,Zimbabwe,1,0,0,0
GA Paterson (1983-1987),1983-1987,1983,1987,10,10,0,123,27,27,12.30,327,37.61,0,0,1,Zimbabwe,1,0,0,0
DH Brain (1992-1995),1992-1995,1992,1995,23,18,4,117,27,27,8.35,171,68.42,0,0,2,Zimbabwe,1,0,0,0
NB Mahwire (2004-2006),2004-2006,2004,2006,23,19,8,117,22*,22,10.63,249,46.98,0,0,2,Zimbabwe,1,0,0,0
